,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,350449.0,,
June 2010,,,-143602.0,,
September 2010,,,-188589.0,,
December 2010,,,-450971.0,763033.0,211298.0
March 2011,,,-816477.0,,
June 2011,,,-1082672.0,1390993.0,553366.0
September 2011,,,-765134.0,1282316.0,345455.0
December 2011,,,-1289414.0,1518165.0,584363.0
March 2012,,,-5009783.0,2537258.0,1034470.0
June 2012,,,-396735.0,2228550.0,590258.0
September 2012,,,-644131.0,1695374.0,164246.0
December 2012,,,-689029.0,1859981.0,384339.0
March 2013,,,-414378.0,2360309.0,232495.0
June 2013,,,-385032.0,3186182.0,522037.0
September 2013,,,-380526.0,3144912.0,344481.0
December 2013,,,-506691.0,2474022.0,244634.0
March 2014,,,-435303.0,3220829.0,462852.0
June 2014,,,1297819.0,5021006.0,1440983.0
September 2014,,,-659583.0,5488652.0,293700.0
December 2014,,,-3412865.0,1203713.0,190719.0
March 2015,,,-1546573.0,2440314.0,348300.0
June 2015,,,-1247458.0,1876814.0,171106.0
September 2015,,,-882609.0,1894488.0,270755.0
December 2015,,,-500660.0,1008997.0,180392.0
March 2016,,,-441624.0,996291.0,206389.0
June 2016,,,-543474.0,975828.0,254196.0
September 2016,,,-195516.0,866968.0,187739.0
December 2016,,,-671010.0,885675.0,110786.0
March 2017,,535551.5,-667262.0,825957.0,66253.0
June 2017,,535551.5,-585290.0,826558.0,102844.0
September 2017,,512097.0,-599174.0,18452147.0,266309.0
December 2017,,607267.0,,17768839.0,138350.0
March 2018,,427387.0,,17757836.0,125791.0
June 2018,,11771825.0,,17756679.0,124752.0
September 2018,,767689.0,,19051830.0,582389.0
December 2018,,120782.0,,4434682.0,648535.0
March 2019,417241.0,350847.0,-119742.0,4368965.0,689009.0
June 2019,454375.0,392381.0,-230355.0,4353372.0,777771.0
September 2019,490323.0,413507.0,-258075.0,4281275.0,813528.0
December 2019,3225788.0,548969.0,-2922663.0,1528860.0,755726.0
March 2020,303725.0,299223.0,-273049.0,1462701.0,720020.0
June 2020,280227.0,275372.0,-119560.0,1625760.0,916160.0
September 2020,264622.0,259496.0,-245690.0,1333916.0,663939.0
December 2020,336044.0,330918.0,-315559.0,1067863.0,435760.0
March 2021,195109.0,189983.0,-144654.0,1178585.0,551358.0
June 2021,266666.0,261540.0,-189251.0,1174073.0,582969.0
September 2021,316616.0,311490.0,-51194.0,957943.0,406464.0
December 2021,273876.0,268749.0,645958.0,764406.0,262477.0
March 2022,232582.0,227322.0,-81258.0,864408.0,402848.0
June 2022,354613.0,349130.0,6977.0,965090.0,473435.0
