,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2019,,,11483.0,-11483.0,,
December 2019,,,11483.0,-11483.0,387885.0,300000.0
March 2020,,,48536.0,8986375.0,279240054.0,1477433.0
June 2020,,,165209.0,1446495.0,279247432.0,1415564.0
September 2020,,,168293.0,-161289.0,279034636.0,1195764.0
December 2020,,,180182.0,-8987924.0,278844071.0,998195.0
March 2021,8595000.0,4357000.0,664048.0,11771204.0,278830455.0,977727.0
June 2021,12662000.0,3740000.0,3099387.0,-20467000.0,278234381.0,374725.0
September 2021,,,576841.0,5555043.0,278071515.0,204855.0
December 2021,,,,,36648000.0,31201000.0
March 2022,61812000.0,12824000.0,,-104682000.0,52263000.0,38663000.0
June 2022,16752000.0,6441000.0,,-25674000.0,51028000.0,38045000.0
