,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2006,192348250.0,71782500.0,,
March 2007,192348250.0,71782500.0,,
June 2007,192348250.0,71782500.0,,
September 2007,192348250.0,71782500.0,,
December 2007,263578000.0,98370000.0,,
March 2008,263578000.0,99312000.0,,
June 2008,282773000.0,108677000.0,,
September 2008,281498000.0,114383000.0,4278238000.0,2750234000.0
December 2008,256351000.0,116350000.0,,
March 2009,232936000.0,109287000.0,,
June 2009,225189000.0,94900000.0,4425536000.0,2893060000.0
September 2009,225834000.0,79317000.0,4428614000.0,2818449000.0
December 2009,235728000.0,72437000.0,4680536000.0,2772872000.0
March 2010,241177000.0,77500000.0,4650822000.0,2710330000.0
June 2010,227105000.0,19043000.0,4660776000.0,2773201000.0
September 2010,228512000.0,76994000.0,4683917000.0,2767042000.0
December 2010,227419000.0,65823000.0,4906636000.0,2837209000.0
March 2011,261166000.0,80250000.0,5637613000.0,2933514000.0
June 2011,273332000.0,90676000.0,6039317000.0,3124726000.0
September 2011,278658000.0,94280000.0,6049428000.0,3157353000.0
December 2011,279090000.0,89710000.0,6126275000.0,3158521000.0
March 2012,293066000.0,83933000.0,6331770000.0,3265222000.0
June 2012,279715000.0,97900000.0,6482567000.0,3305469000.0
September 2012,279045000.0,107411000.0,6839433000.0,3612077000.0
December 2012,275454000.0,99010000.0,6936678000.0,3695372000.0
March 2013,299698000.0,104401000.0,6871731000.0,3641501000.0
June 2013,298645000.0,108871000.0,7049749000.0,3800257000.0
September 2013,299543000.0,110811000.0,7274144000.0,4039558000.0
December 2013,308644000.0,93732000.0,8441152000.0,3944244000.0
March 2014,394119000.0,83460000.0,8236049000.0,3648773000.0
June 2014,437802000.0,64842000.0,8332579000.0,3753116000.0
September 2014,405151000.0,86074000.0,8453659000.0,3892071000.0
December 2014,361223000.0,100079000.0,8242648000.0,3685784000.0
March 2015,357899000.0,81967000.0,7931310000.0,3415950000.0
June 2015,384163000.0,91062000.0,7959061000.0,3473841000.0
September 2015,419526000.0,29863000.0,7785926000.0,3122678000.0
December 2015,381024000.0,46514000.0,7615851000.0,3112296000.0
March 2016,357435000.0,65250000.0,7716805000.0,3072828000.0
June 2016,341893000.0,69055000.0,7420792000.0,2928589000.0
September 2016,348881000.0,29644000.0,7360022000.0,2864470000.0
December 2016,330684000.0,60536000.0,7110033000.0,2923398000.0
March 2017,351111000.0,50018000.0,7086003000.0,2821146000.0
June 2017,330890000.0,89032000.0,7244759000.0,2940235000.0
September 2017,367298000.0,94141000.0,7380859000.0,2996180000.0
December 2017,346764000.0,2163000.0,12691757000.0,4546955000.0
March 2018,627079000.0,48587000.0,12601866000.0,4457271000.0
June 2018,563680000.0,150222000.0,12551812000.0,4476045000.0
September 2018,233584000.0,-37541000.0,12645795000.0,4556584000.0
December 2018,455390000.0,124296000.0,12945259000.0,4898862000.0
March 2019,514160000.0,56917000.0,12945845000.0,4846470000.0
June 2019,536180000.0,524442000.0,11641262000.0,4475945000.0
September 2019,566447000.0,142324000.0,11462711000.0,4111768000.0
December 2019,493226000.0,257010000.0,12200559000.0,4378586000.0
March 2020,480357000.0,-92087000.0,13134613000.0,5166854000.0
June 2020,434650000.0,244929000.0,12611766000.0,4612311000.0
September 2020,642462000.0,81993000.0,12354353000.0,4539599000.0
December 2020,418120000.0,257048000.0,12767625000.0,4786853000.0
March 2021,808125000.0,11045000.0,15562068000.0,5077918000.0
June 2021,553189000.0,165794000.0,15209284000.0,4742281000.0
September 2021,576249000.0,43143000.0,14632609000.0,4291895000.0
December 2021,619141000.0,134034000.0,14804094000.0,4372003000.0
March 2022,704195000.0,88816000.0,15183292000.0,4691279000.0
June 2022,558713000.0,195983000.0,14722210000.0,4554155000.0
