,NetIncomeLoss,Assets
September 2009,,
December 2009,,
March 2010,,
June 2010,,
September 2010,1335000.0,
December 2010,-5000.0,
March 2011,2688000.0,
June 2011,3833000.0,2904136000.0
September 2011,2018000.0,
December 2011,470000.0,2862780000.0
March 2012,1392000.0,2910072000.0
June 2012,1198000.0,2937006000.0
September 2012,1660000.0,2920099000.0
December 2012,1177000.0,2897607000.0
March 2013,1744000.0,2866549000.0
June 2013,1925000.0,3145360000.0
September 2013,2586000.0,3237770000.0
December 2013,2987000.0,3259026000.0
March 2014,1786000.0,3370731000.0
June 2014,2829000.0,3510009000.0
September 2014,2923000.0,3531094000.0
December 2014,2169000.0,3547869000.0
March 2015,3878000.0,3713729000.0
