,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2018,,0.0,,
September 2018,,-4900.0,,
December 2018,6308.0,-6308.0,7100.0,7100.0
March 2019,3966.0,-3966.0,,
June 2019,,-3510.0,,
September 2019,,-1601.0,126.0,126.0
December 2019,6703.0,-6703.0,391.0,391.0
March 2020,6289.0,-6289.0,188.0,188.0
June 2020,,-1626.0,974.0,974.0
September 2020,,-4577.0,542.0,542.0
December 2020,,-2697.0,11691.0,11691.0
March 2021,,-1842.0,20297.0,20297.0
June 2021,,11188.0,20485.0,20485.0
September 2021,,11188.0,19456.0,
December 2021,,-11501.0,19456.0,19456.0
March 2022,,-12770.0,19131.0,19131.0
June 2022,,-23364.0,18968.0,18968.0
