,NetIncomeLoss,Assets
December 2007,-118811.68421052632,
March 2008,-118811.68421052632,
June 2008,-118811.68421052632,
September 2008,-118811.68421052632,
December 2008,-118811.68421052632,
March 2009,-118811.68421052632,
June 2009,-118811.68421052632,
September 2009,-118811.68421052632,
December 2009,-118811.68421052632,
March 2010,-118811.68421052632,
June 2010,-118811.68421052632,
September 2010,-118811.68421052632,
December 2010,-118811.68421052632,
March 2011,-118811.68421052632,
June 2011,-118811.68421052632,
September 2011,-118811.68421052632,
December 2011,-118811.68421052632,
March 2012,-118811.68421052632,
June 2012,-364932.0,
September 2012,-254303.0,
December 2012,-577242.0,
March 2013,-118811.68421052632,
June 2013,-438927.0,2482970.0
September 2013,231743.0,2334261.0
December 2013,-214189.0,1482391.0
March 2014,,1485869.0
June 2014,-173756.0,1871795.0
