,NetIncomeLoss,Assets
March 2016,5894750.0,
June 2016,5894750.0,
September 2016,5894750.0,
December 2016,5894750.0,
March 2017,6507000.0,
June 2017,10390000.0,
September 2017,17342000.0,
December 2017,8818000.0,8436767000.0
March 2018,9429000.0,
June 2018,10423000.0,8530464000.0
September 2018,11551000.0,8435802000.0
December 2018,14430000.0,8124347000.0
March 2019,13071000.0,7902355000.0
June 2019,12857000.0,7926826000.0
September 2019,11931000.0,7864260000.0
December 2019,13475000.0,7985399000.0
March 2020,3382000.0,8098810000.0
June 2020,-15279000.0,8130723000.0
September 2020,1702000.0,7977047000.0
December 2020,8473000.0,7770893000.0
March 2021,14459000.0,7751098000.0
June 2021,15962000.0,7532844000.0
September 2021,17031000.0,7489305000.0
December 2021,65469000.0,7638399000.0
March 2022,15950000.0,7805836000.0
June 2022,7674000.0,8151242000.0
