,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2013,125294.0,62162.0,,
December 2013,163131.0,-10405.0,,
March 2014,190120.0,-9844.0,,
June 2014,200292.0,67295.0,865757.0,737327.0
September 2014,360376.0,-349884.0,,
December 2014,618699.0,-488343.0,787110.0,646260.0
March 2015,436266.0,-330775.0,833328.0,606500.0
June 2015,431979.0,-424793.0,843739.0,721703.0
September 2015,534824.0,-436689.0,717673.0,611019.0
December 2015,486877.0,-340968.0,976258.0,873654.0
March 2016,525708.0,-368391.0,790063.0,703481.0
June 2016,697844.0,-636718.0,663492.0,588709.0
September 2016,462420.0,-406453.0,678526.0,617312.0
December 2016,600800.0,-646235.0,1260132.0,1136267.0
