,OperatingExpenses,NetIncomeLoss,Assets
March 2019,,-124250000.0,
June 2019,,-124250000.0,
September 2019,,-124250000.0,
December 2019,,-124250000.0,
March 2020,523100000.0,1796700000.0,
June 2020,-729200000.0,-3109300000.0,
September 2020,,-396600000.0,
December 2020,,75200000.0,353455500000.0
March 2021,598300000.0,2932000000.0,
June 2021,599600000.0,-540000000.0,366657400000.0
September 2021,,206200000.0,364372500000.0
December 2021,,584800000.0,375484000000.0
March 2022,,2025000000.0,352641000000.0
June 2022,,2903000000.0,316205000000.0
