,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2020,316781.0,26594.5,-282952.25,,,
June 2020,316781.0,26594.5,-282952.25,,,
September 2020,316781.0,26594.5,-282952.25,,,
December 2020,316781.0,26594.5,-282952.25,1838023.0,190380.0,1647643.0
March 2021,1272976.0,127589.0,-1284275.0,,,
June 2021,1322429.0,135799.0,-1327122.0,,,
September 2021,533370.5,19710.0,-541045.0,,,
December 2021,533370.5,19710.0,-541045.0,1857814.0,161184.0,1696630.0
March 2022,551341.0,61261.0,-1030331.0,1741850.0,186373.0,1555477.0
June 2022,2482731.0,52694.0,-2358878.0,1494904.0,139728.0,1355176.0
