,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,16145000.0,13274000.0,-12735000.0,,
June 2020,15270000.0,12452000.0,-13490000.0,,
September 2020,16759000.0,13425000.0,-13194000.0,,
December 2020,17842000.0,14337000.0,-15181000.0,225050000.0,204210000.0
March 2021,21525000.0,15985000.0,-18973000.0,203385000.0,183062000.0
June 2021,22743000.0,17751000.0,-20437000.0,186121000.0,166270000.0
September 2021,21686000.0,16645000.0,-20156000.0,163797000.0,144026000.0
December 2021,19281000.0,14688000.0,-17745000.0,144369000.0,126394000.0
March 2022,16642000.0,11618000.0,-13859000.0,126166000.0,109651000.0
June 2022,16919000.0,11877000.0,-14346000.0,107418000.0,92171000.0
