,NetIncomeLoss,Assets,AssetsCurrent
March 2008,69675500.0,,
June 2008,69675500.0,,
September 2008,69675500.0,,
December 2008,69675500.0,,
March 2009,-13225000.0,,
June 2009,-33218000.0,,
September 2009,19762000.0,,
December 2009,16879000.0,3171085000.0,217258000.0
March 2010,67540000.0,,
June 2010,124171000.0,3444253000.0,220652000.0
September 2010,20775000.0,3541675000.0,238676000.0
December 2010,-8116000.0,5368494000.0,330633000.0
March 2011,42575000.0,5742471000.0,419265000.0
June 2011,232182000.0,6036143000.0,438552000.0
September 2011,356205000.0,6522786000.0,547096000.0
December 2011,-82825000.0,6849576000.0,411023000.0
March 2012,31117000.0,7346609000.0,474491000.0
June 2012,319297000.0,7758309000.0,515068000.0
September 2012,5988000.0,8933017000.0,496868000.0
December 2012,75287000.0,8589437000.0,458882000.0
March 2013,30093000.0,,
June 2013,84700000.0,9243404000.0,539430000.0
September 2013,30421000.0,9530701000.0,607712000.0
December 2013,105789000.0,9591164000.0,520875000.0
March 2014,91307000.0,9978168000.0,575431000.0
June 2014,11769000.0,10755663000.0,1053914000.0
September 2014,305203000.0,11038095000.0,771041000.0
December 2014,129896000.0,11799963000.0,1188396000.0
March 2015,7512000.0,12207146000.0,1154276000.0
June 2015,-120483000.0,12153976000.0,901692000.0
September 2015,179659000.0,12527562000.0,1070681000.0
December 2015,-788000.0,12641876000.0,1314550000.0
March 2016,-1020000000.0,11286521000.0,1388567000.0
June 2016,-266000000.0,10901617000.0,1111990000.0
September 2016,-51000000.0,11570634000.0,1718810000.0
December 2016,-125000000.0,12119000000.0,562000000.0
March 2017,650000000.0,13319000000.0,1353000000.0
June 2017,152000000.0,13591000000.0,1304000000.0
September 2017,-113000000.0,13482000000.0,535000000.0
December 2017,267000000.0,13732000000.0,592000000.0
March 2018,835000000.0,14381000000.0,719000000.0
June 2018,137000000.0,14793000000.0,950000000.0
September 2018,-199000000.0,25210000000.0,1028000000.0
December 2018,1513000000.0,26294000000.0,1409000000.0
March 2019,-695000000.0,26168000000.0,1027000000.0
June 2019,-97000000.0,25478000000.0,860000000.0
September 2019,558000000.0,26132000000.0,2017000000.0
December 2019,-471000000.0,24732000000.0,1055000000.0
March 2020,-9277000000.0,13614000000.0,2260000000.0
June 2020,-435000000.0,12780000000.0,1367000000.0
September 2020,-61000000.0,12537000000.0,1206000000.0
