,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,4104124.0,442175.0,,,
September 2010,4249108.0,467785.0,,,
December 2010,4364325.0,551366.0,,,
March 2011,4056094.0,158929.0,37542059.0,30034507.0,
June 2011,4173543.0,208720.0,34568878.0,27254067.0,
September 2011,3903098.0,520463.0,32799720.0,25692433.0,
December 2011,4058630.0,217197.0,36175681.0,29134526.0,
March 2012,3983019.0,-805620.0,33041683.0,26191815.0,
June 2012,4014318.0,231268.0,31563607.0,24703999.0,
September 2012,4693018.0,329277.0,33183024.0,26682732.0,
December 2012,4554626.0,353648.0,35647245.0,28919232.0,
March 2013,5315071.0,-417874.0,38331143.0,32401930.0,5259680.0
June 2013,4374415.0,33233.0,40248575.0,34499050.0,5152032.0
September 2013,4561089.0,633221.0,35692412.0,29805267.0,5287445.0
December 2013,4456959.0,580720.0,39775830.0,34063460.0,5174172.0
March 2014,4845359.0,-137428.0,41105106.0,33508938.0,7117923.0
June 2014,4205939.0,691077.0,38962377.0,30650987.0,7878626.0
September 2014,4134670.0,358966.0,37107368.0,29492641.0,7197324.0
December 2014,4637683.0,208060.0,37185066.0,29465261.0,7280945.0
March 2015,4411180.0,161.0,36587155.0,29084474.0,7118821.0
June 2015,4275319.0,328152.0,35918889.0,28500248.0,7038668.0
September 2015,6187318.0,-957062.0,38731507.0,30471672.0,7938932.0
December 2015,4406230.0,-672287.0,37691169.0,28843937.0,8573471.0
March 2016,4233199.0,-1355119.0,36145862.0,27415406.0,8472299.0
June 2016,4020051.0,160971.0,38558730.0,30581852.0,7737240.0
September 2016,4355356.0,436973.0,43065881.0,35143324.0,7728395.0
December 2016,-5060348.0,-207574.0,45495541.0,37334847.0,7985181.0
March 2017,14846221.0,-2714959.0,41779850.0,34837686.0,5625407.0
June 2017,4780693.0,71351.0,41560680.0,35133140.0,6312211.0
September 2017,-4688249.0,342390.0,49608412.0,43378183.0,6136973.0
December 2017,4493956.0,-783316.0,51092084.0,45809562.0,4713270.0
March 2018,14036211.0,-1062124.0,48288501.0,43298154.0,4430371.0
June 2018,4292946.0,729835.0,44180242.0,39443957.0,4109668.0
September 2018,4688189.0,-186108.0,38070030.0,33400381.0,4012225.0
December 2018,4710650.0,9624.0,39560560.0,34843977.0,4011439.0
