,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,2446500000.0,,
June 2007,,2446500000.0,,
September 2007,,2446500000.0,,
December 2007,,2446500000.0,,
March 2008,58000000.0,1692000000.0,,
June 2008,58000000.0,1692000000.0,,
September 2008,58000000.0,867000000.0,,
December 2008,58000000.0,679000000.0,27215000000.0,11076000000.0
March 2009,44250000.0,589000000.0,,
June 2009,44250000.0,1010000000.0,,
September 2009,44250000.0,882000000.0,35880000000.0,5008000000.0
December 2009,44250000.0,725000000.0,36677000000.0,5773000000.0
March 2010,36000000.0,813000000.0,37999000000.0,7038000000.0
June 2010,36000000.0,1042000000.0,,
September 2010,36000000.0,1131000000.0,37110000000.0,5506000000.0
December 2010,36000000.0,919000000.0,37402000000.0,5981000000.0
March 2011,32000000.0,937000000.0,38584000000.0,6988000000.0
June 2011,32000000.0,444000000.0,36832000000.0,5657000000.0
September 2011,32000000.0,1173000000.0,37201000000.0,6575000000.0
December 2011,32000000.0,836000000.0,36962000000.0,7131000000.0
March 2012,34000000.0,1195000000.0,37815000000.0,7893000000.0
June 2012,34000000.0,1225000000.0,34547000000.0,5143000000.0
September 2012,34000000.0,657000000.0,35038000000.0,5934000000.0
December 2012,34000000.0,1103000000.0,35329000000.0,6315000000.0
March 2013,38250000.0,1385000000.0,36006000000.0,7116000000.0
June 2013,38250000.0,1266000000.0,34440000000.0,5860000000.0
September 2013,38250000.0,1396000000.0,35950000000.0,7549000000.0
December 2013,38250000.0,488000000.0,34859000000.0,6590000000.0
March 2014,41750000.0,1175000000.0,35406000000.0,6977000000.0
June 2014,41750000.0,1262000000.0,33282000000.0,4475000000.0
September 2014,41750000.0,1397000000.0,34082000000.0,5662000000.0
December 2014,41750000.0,1236000000.0,34475000000.0,6878000000.0
March 2015,46500000.0,1018000000.0,34212000000.0,7233000000.0
June 2015,46500000.0,1448000000.0,31869000000.0,4633000000.0
September 2015,46500000.0,1528000000.0,31999000000.0,5511000000.0
December 2015,46500000.0,1247000000.0,32535000000.0,6086000000.0
March 2016,50750000.0,1217000000.0,34063000000.0,7498000000.0
June 2016,50750000.0,1653000000.0,31324000000.0,4600000000.0
September 2016,50750000.0,1093000000.0,32934000000.0,6403000000.0
December 2016,50750000.0,10276000000.0,45932000000.0,7260000000.0
March 2017,60250000.0,1401000000.0,46175000000.0,7626000000.0
June 2017,60250000.0,1989000000.0,43726000000.0,4611000000.0
September 2017,60250000.0,1866000000.0,44160000000.0,5156000000.0
December 2017,60250000.0,4966000000.0,43202000000.0,4344000000.0
March 2018,63000000.0,1894000000.0,43899000000.0,4824000000.0
June 2018,63000000.0,1876000000.0,43177000000.0,4131000000.0
September 2018,63000000.0,1943000000.0,43953000000.0,5165000000.0
December 2018,63000000.0,1250000000.0,55459000000.0,4299000000.0
March 2019,42000000.0,1120000000.0,59233000000.0,6262000000.0
June 2019,42000000.0,1996000000.0,57501000000.0,4483000000.0
September 2019,42000000.0,-2600000000.0,52913000000.0,4291000000.0
December 2019,42000000.0,-1809000000.0,49271000000.0,4824000000.0
March 2020,32750000.0,1552000000.0,52618000000.0,7935000000.0
June 2020,32750000.0,1943000000.0,50200000000.0,7004000000.0
September 2020,32750000.0,-952000000.0,46651000000.0,6399000000.0
December 2020,32750000.0,1924000000.0,47414000000.0,7117000000.0
March 2021,36250000.0,1424000000.0,48776000000.0,8029000000.0
June 2021,36250000.0,2149000000.0,44388000000.0,4184000000.0
September 2021,36250000.0,-2722000000.0,39564000000.0,6020000000.0
December 2021,36250000.0,1624000000.0,39523000000.0,6083000000.0
March 2022,,1959000000.0,40235000000.0,6762000000.0
June 2022,,891000000.0,36746000000.0,4086000000.0
