,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,9868250.0,6492750.0,,,
June 2009,9868250.0,6492750.0,,,
September 2009,9868250.0,6492750.0,,,
December 2009,9868250.0,6492750.0,,,
March 2010,12069000.0,6306000.0,,,
June 2010,12476000.0,16347000.0,,,
September 2010,14730000.0,9832000.0,,,
December 2010,18077000.0,16786000.0,197800000.0,89256000.0,
March 2011,16254000.0,14825000.0,,,
June 2011,13904000.0,13385000.0,203049000.0,92565000.0,
September 2011,15329000.0,17171000.0,209729000.0,80610000.0,
December 2011,16644000.0,25731000.0,224159000.0,90265000.0,
March 2012,17015000.0,25229000.0,240517000.0,96332000.0,
June 2012,19018000.0,,267727000.0,123955000.0,
September 2012,18452000.0,,306251000.0,159556000.0,
December 2012,20227000.0,,429226000.0,203850000.0,
March 2013,18680000.0,,431432000.0,210076000.0,
June 2013,29828000.0,,643133000.0,299081000.0,
September 2013,31519000.0,,647754000.0,311971000.0,
December 2013,33783000.0,,730052000.0,248944000.0,
March 2014,43534000.0,,734051000.0,254590000.0,
June 2014,49021000.0,,711000000.0,271790000.0,
September 2014,46748000.0,,816592000.0,356845000.0,
December 2014,61979000.0,,788221000.0,302098000.0,
March 2015,52406000.0,,760681000.0,285161000.0,
June 2015,43975000.0,,736008000.0,270919000.0,
September 2015,51338000.0,,787053000.0,305739000.0,
December 2015,73149000.0,,727982000.0,306101000.0,421900000.0
March 2016,53616000.0,,715594000.0,314488000.0,
June 2016,54207000.0,,675476000.0,286485000.0,
September 2016,53886000.0,,693332000.0,313629000.0,
December 2016,52446000.0,,689212000.0,325477000.0,
March 2017,47701000.0,,653483000.0,310695000.0,
June 2017,52470000.0,,616628000.0,290229000.0,
September 2017,46622000.0,,596401000.0,283224000.0,
December 2017,45849000.0,,865164000.0,271641000.0,
March 2018,43124000.0,,831773000.0,251296000.0,
June 2018,42924000.0,,809896000.0,243189000.0,
September 2018,46329000.0,,829265000.0,276378000.0,
December 2018,43293000.0,,741700000.0,201534000.0,
March 2019,41240000.0,,759548000.0,214685000.0,
June 2019,35851000.0,,743871000.0,233059000.0,
September 2019,27184000.0,,689129000.0,187331000.0,
December 2019,36801000.0,,385119000.0,184188000.0,
March 2020,28093000.0,,368595000.0,181605000.0,
June 2020,24701000.0,,328349000.0,147718000.0,
September 2020,20812000.0,,310103000.0,139982000.0,
December 2020,19130000.0,,265685000.0,100155000.0,
March 2021,18886000.0,,239701000.0,82256000.0,
June 2021,16556000.0,,222116000.0,72159000.0,
September 2021,16604000.0,,220930000.0,74672000.0,
December 2021,15003000.0,,257808000.0,138004000.0,
March 2022,13974000.0,,239777000.0,123692000.0,
June 2022,14525000.0,,224839000.0,110703000.0,
