,OperatingExpenses,NetIncomeLoss,Assets
March 2007,307975000.0,167650000.0,
June 2007,307975000.0,167650000.0,
September 2007,307975000.0,167650000.0,
December 2007,307975000.0,167650000.0,
March 2008,329000000.0,122700000.0,
June 2008,327900000.0,122700000.0,
September 2008,316000000.0,122700000.0,
December 2008,294900000.0,122700000.0,2819400000.0
March 2009,273900000.0,48200000.0,
June 2009,288300000.0,100000000.0,2956400000.0
September 2009,290800000.0,132900000.0,3161000000.0
December 2009,312800000.0,152500000.0,3210300000.0
March 2010,317500000.0,153000000.0,3392400000.0
June 2010,324300000.0,158500000.0,3403000000.0
September 2010,324200000.0,169100000.0,3563300000.0
December 2010,364700000.0,191600000.0,3642000000.0
March 2011,370900000.0,194600000.0,3886000000.0
June 2011,387100000.0,204700000.0,3882400000.0
September 2011,384200000.0,185500000.0,3839600000.0
December 2011,378000000.0,188400000.0,3770300000.0
March 2012,412500000.0,197500000.0,4076900000.0
June 2012,408800000.0,206800000.0,4116900000.0
September 2012,410800000.0,247300000.0,4405600000.0
December 2012,426100000.0,232000000.0,4202800000.0
March 2013,443100000.0,241900000.0,4610600000.0
June 2013,455500000.0,247800000.0,4798900000.0
September 2013,458500000.0,270300000.0,5126800000.0
December 2013,489700000.0,287700000.0,5033100000.0
March 2014,505500000.0,304300000.0,5462900000.0
June 2014,511200000.0,305800000.0,5669000000.0
September 2014,532100000.0,303600000.0,5768000000.0
December 2014,542400000.0,315900000.0,5644400000.0
March 2015,549200000.0,309500000.0,5962000000.0
June 2015,564600000.0,333200000.0,5415500000.0
September 2015,590700000.0,277100000.0,5266600000.0
December 2015,597200000.0,303200000.0,5106900000.0
March 2016,583200000.0,304100000.0,6203900000.0
June 2016,761200000.0,195300000.0,6581700000.0
September 2016,617200000.0,327800000.0,6723500000.0
December 2016,589800000.0,379800000.0,6225000000.0
March 2017,610900000.0,385900000.0,6275600000.0
June 2017,664000000.0,373900000.0,6532600000.0
September 2017,690200000.0,390900000.0,7379600000.0
December 2017,766600000.0,347100000.0,7534700000.0
March 2018,744200000.0,453700000.0,7374300000.0
June 2018,750300000.0,448900000.0,7882200000.0
September 2018,754000000.0,583000000.0,8530600000.0
December 2018,762700000.0,351900000.0,7689300000.0
March 2019,794800000.0,512600000.0,8458900000.0
June 2019,780100000.0,527500000.0,8912300000.0
September 2019,767600000.0,545900000.0,9397800000.0
December 2019,888400000.0,545300000.0,9330400000.0
March 2020,755400000.0,343100000.0,8636900000.0
June 2020,861700000.0,603000000.0,9477300000.0
September 2020,866900000.0,643200000.0,10134600000.0
December 2020,977000000.0,783400000.0,10659000000.0
March 2021,933600000.0,749400000.0,10764400000.0
June 2021,971200000.0,815700000.0,11279200000.0
September 2021,957900000.0,777200000.0,11450700000.0
December 2021,1099200000.0,740600000.0,12509000000.0
March 2022,985600000.0,567900000.0,12348000000.0
June 2022,844400000.0,339600000.0,11768700000.0
