,OperatingExpenses,Assets
December 2011,168985.0,27644473.0
March 2012,381033.0,21691704.0
June 2012,254098.0,31322122.0
September 2012,444874.0,
December 2012,-113164.0,39818299.0
March 2013,604598.0,63925933.0
June 2013,488558.0,48598999.0
September 2013,393702.0,38303356.0
