,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2013,550.0,,-950.0,,,
December 2013,550.0,,-950.0,2000.0,2000.0,
March 2014,58238.0,8793.0,-59236.0,99557.0,51557.0,
June 2014,47592.0,0.0,-51469.0,140465.0,92465.0,
September 2014,35809.0,13203.5,-35809.0,123156.0,75156.0,
December 2014,70119.0,13203.5,-77255.0,275092.0,272692.0,
March 2015,108962.0,12500.0,-112005.0,184689.0,173786.0,
June 2015,138024.0,45130.0,-141825.0,87961.0,76254.0,
September 2015,111532.0,2155.0,-109789.0,117644.0,44197.0,
December 2015,133076.0,-266.0,-141823.0,75504.0,23632.0,
March 2016,152177.0,,-181405.0,160897.0,39280.0,
June 2016,217580.0,,-160952.0,270475.0,82286.0,
September 2016,166914.0,,-173571.0,464959.0,257910.0,
December 2016,227065.0,,-284291.0,793161.0,180561.0,
March 2017,882953.0,,-859401.0,1038006.0,242248.0,
June 2017,-165788.0,,-25365.0,1064512.0,138659.0,
September 2017,649054.0,,-423670.0,1066517.0,135658.0,
December 2017,1235795.0,,-1400879.0,68576.0,63445.0,
March 2018,523058.0,,-478622.0,452596.0,447465.0,
June 2018,500239.0,,-345926.0,287644.0,282513.0,
September 2018,437178.0,,-328179.0,55258.0,50127.0,
December 2018,349470.0,,-646950.0,13627.0,7146.0,
March 2019,199660.0,25844.0,-115409.0,45415.0,38934.0,
June 2019,289847.0,25844.0,-292441.0,31890.0,25409.0,
September 2019,127412.0,25844.0,-207908.0,145868.0,139387.0,
December 2019,128691.0,25844.0,-153881.0,65078.0,47464.0,
March 2020,61441.0,0.0,-464609.0,183321.0,176840.0,
June 2020,32363.0,0.0,-100749.0,45104.0,38623.0,
September 2020,60812.0,26975.0,-20011.0,21205.0,14724.0,
December 2020,420505.0,9000.0,-260871.0,613690.0,62512.0,
March 2021,319594.0,9047.0,-306002.0,598521.0,96663.0,
June 2021,298485.0,9085.0,-398275.0,,,
September 2021,3282798.0,9087.0,-3207183.0,761635.0,211066.0,
December 2021,930887.0,8995.0,-1445127.0,229635.0,68392.0,161243.0
March 2022,526605.0,8997.0,-658415.0,298930.0,76372.0,
June 2022,446253.0,9068.0,-609100.0,284494.0,64076.0,220418.0
