,NetIncomeLoss,Assets
March 2016,3500500.0,
June 2016,3500500.0,
September 2016,3500500.0,
December 2016,3500500.0,
March 2017,4398000.0,
June 2017,4860000.0,
September 2017,4806000.0,
December 2017,2339000.0,1441999000.0
March 2018,6264000.0,
June 2018,4762000.0,1619169000.0
September 2018,6543000.0,1663787000.0
December 2018,6732000.0,1697028000.0
March 2019,6564000.0,1717774000.0
June 2019,6601000.0,1726486000.0
September 2019,6785000.0,1699446000.0
December 2019,4158000.0,1746328000.0
March 2020,3572000.0,1799937000.0
June 2020,3367000.0,2020777000.0
September 2020,3449000.0,2021187000.0
December 2020,5787000.0,1922853000.0
March 2021,8560000.0,2050672000.0
June 2021,9844000.0,2060003000.0
September 2021,11023000.0,2104699000.0
December 2021,10676000.0,2149735000.0
March 2022,10240000.0,2199742000.0
June 2022,9092000.0,2344560000.0
