,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,29610.0,2450.0,-29610.0,,
December 2010,17716.0,162.0,-17777.0,,
March 2011,12862.0,289.0,-13081.0,1701.0,682.0
June 2011,63739.0,1432.5,-64193.0,,
September 2011,19996.0,1432.5,-20706.0,,
December 2011,29147.0,333.0,-30111.0,1957.0,188.0
March 2012,29438.0,,-30666.0,1457.0,
June 2012,35178.0,,-36699.0,,
September 2012,26459.0,,-28223.0,4020.0,2644.0
December 2012,73422.0,,-58800.0,6455.0,4578.0
