,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,39059250.0,,1648500.0,,
June 2007,39059250.0,,1648500.0,,
September 2007,39059250.0,,1648500.0,,
December 2007,39059250.0,,1648500.0,,
March 2008,37260750.0,,-3157000.0,,
June 2008,37260750.0,,-3157000.0,,
September 2008,37260750.0,,-3157000.0,,
December 2008,37260750.0,,-3157000.0,124058000.0,77522000.0
March 2009,30923000.0,,-4775000.0,,
June 2009,29993000.0,,-5537000.0,,
September 2009,32675000.0,,-9207000.0,,
December 2009,28480000.0,,2151000.0,102302000.0,64485000.0
March 2010,27933000.0,,-2781000.0,96836000.0,62772000.0
June 2010,27135000.0,,-3815000.0,89356000.0,57761000.0
September 2010,27494000.0,,-1278000.0,85808000.0,55851000.0
December 2010,26934000.0,,-2742000.0,81423000.0,55215000.0
March 2011,26885000.0,750000.0,-4778000.0,72636000.0,48363000.0
June 2011,25244000.0,750000.0,-5250000.0,67483000.0,46410000.0
September 2011,22644000.0,750000.0,-3663000.0,65671000.0,47314000.0
December 2011,104290000.0,750000.0,-6968000.0,58270000.0,41731000.0
March 2012,21178000.0,475000.0,-1400000.0,51885000.0,37017000.0
June 2012,19492000.0,475000.0,-2455000.0,49842000.0,36036000.0
September 2012,33262000.0,475000.0,2213000.0,49873000.0,36726000.0
December 2012,65854000.0,475000.0,254000.0,47560000.0,35302000.0
March 2013,33314000.0,400000.0,644000.0,46087000.0,34647000.0
June 2013,34557000.0,400000.0,784000.0,48979000.0,37353000.0
September 2013,34778000.0,400000.0,-801000.0,55042000.0,42792000.0
December 2013,33921000.0,400000.0,2547000.0,56061000.0,43674000.0
March 2014,32186000.0,400000.0,228000.0,56901000.0,44514000.0
June 2014,35964000.0,400000.0,-692000.0,65858000.0,51907000.0
September 2014,37134000.0,400000.0,5108000.0,75639000.0,57240000.0
December 2014,33705000.0,400000.0,1852000.0,67398000.0,49363000.0
March 2015,33306000.0,425000.0,1099000.0,71156000.0,51864000.0
June 2015,33846000.0,425000.0,3143000.0,74445000.0,54780000.0
September 2015,33373000.0,425000.0,68000.0,75333000.0,56711000.0
December 2015,33496000.0,425000.0,1529000.0,68642000.0,49885000.0
March 2016,31783000.0,350000.0,591000.0,74310000.0,54946000.0
June 2016,38822000.0,350000.0,-1332000.0,77037000.0,57486000.0
September 2016,37903000.0,350000.0,1285000.0,77789000.0,56994000.0
December 2016,34571000.0,350000.0,-1130000.0,71188000.0,50762000.0
March 2017,33913000.0,300000.0,-1247000.0,72688000.0,51554000.0
June 2017,36081000.0,300000.0,1795000.0,74759000.0,54243000.0
September 2017,33080000.0,300000.0,1381000.0,78530000.0,57380000.0
December 2017,35436000.0,300000.0,-3716000.0,76242000.0,56248000.0
March 2018,34022000.0,250000.0,-264000.0,79008000.0,56642000.0
June 2018,37345000.0,250000.0,-384000.0,70640000.0,47408000.0
September 2018,32307000.0,250000.0,-1663000.0,69141000.0,46721000.0
December 2018,35498000.0,250000.0,-1575000.0,62198000.0,42387000.0
March 2019,29426000.0,275000.0,688000.0,65439000.0,40558000.0
June 2019,30577000.0,275000.0,1987000.0,67267000.0,45399000.0
September 2019,31380000.0,275000.0,-1490000.0,66806000.0,43955000.0
December 2019,28362000.0,275000.0,2104000.0,62923000.0,41029000.0
March 2020,27586000.0,200000.0,2787000.0,64711000.0,43227000.0
June 2020,27829000.0,200000.0,1130000.0,64136000.0,41330000.0
September 2020,27258000.0,200000.0,1616000.0,63045000.0,40903000.0
December 2020,28738000.0,200000.0,728000.0,65336000.0,42477000.0
March 2021,28308000.0,300000.0,2194000.0,64741000.0,44771000.0
June 2021,30360000.0,300000.0,2129000.0,63854000.0,46562000.0
September 2021,28257000.0,300000.0,2930000.0,63874000.0,47565000.0
December 2021,29639000.0,300000.0,2589000.0,59625000.0,42838000.0
March 2022,25258000.0,,134000.0,61140000.0,44271000.0
June 2022,26203000.0,,694000.0,58681000.0,41959000.0
