,OperatingExpenses,NetIncomeLoss,Assets
March 2018,1926250.0,1003750.0,
June 2018,1926250.0,1003750.0,
September 2018,1926250.0,1003750.0,
December 2018,1926250.0,1003750.0,
March 2019,2083442.0,875848.0,
June 2019,2036365.0,1051232.0,
September 2019,2380856.0,998739.0,
December 2019,1398000.0,-39000.0,164172673.0
March 2020,3907508.0,12669.0,220612748.0
June 2020,3967590.0,240238.0,227301814.0
September 2020,4368000.0,546000.0,245669587.0
December 2020,4681902.0,186093.0,262240000.0
March 2021,4824000.0,440000.0,280937000.0
June 2021,5573000.0,304000.0,367497000.0
September 2021,6593000.0,918000.0,416321000.0
December 2021,7649000.0,8302000.0,505514000.0
March 2022,8195000.0,806000.0,568726000.0
June 2022,8458000.0,14282000.0,567356000.0
