,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,1950000.0,26925000.0,32250000.0,,
June 2014,1950000.0,26925000.0,32250000.0,,
September 2014,1950000.0,26925000.0,32250000.0,,
December 2014,1950000.0,26925000.0,32250000.0,717300000.0,
March 2015,1725000.0,28200000.0,23000000.0,,
June 2015,1725000.0,32100000.0,25900000.0,,
September 2015,1725000.0,28000000.0,23400000.0,,
December 2015,1725000.0,21800000.0,8600000.0,781800000.0,299400000.0
March 2016,4600000.0,22900000.0,8200000.0,793500000.0,311300000.0
June 2016,4600000.0,28900000.0,23700000.0,907600000.0,352700000.0
September 2016,3900000.0,25200000.0,-7200000.0,845400000.0,313300000.0
December 2016,4500000.0,19400000.0,9100000.0,832800000.0,295200000.0
March 2017,5100000.0,26000000.0,19000000.0,861500000.0,322600000.0
June 2017,4700000.0,26300000.0,32100000.0,874100000.0,332300000.0
September 2017,4800000.0,26200000.0,33800000.0,909800000.0,356800000.0
December 2017,5200000.0,27900000.0,41600000.0,929600000.0,368700000.0
March 2018,5000000.0,26500000.0,30800000.0,1254300000.0,400700000.0
June 2018,5300000.0,35900000.0,46700000.0,1314600000.0,457600000.0
September 2018,5600000.0,34500000.0,49500000.0,1291900000.0,420800000.0
December 2018,5600000.0,35500000.0,42100000.0,1315200000.0,422700000.0
March 2019,5100000.0,39100000.0,22700000.0,2107200000.0,455000000.0
June 2019,5000000.0,42500000.0,56800000.0,2129500000.0,491600000.0
September 2019,4900000.0,40700000.0,59900000.0,2118800000.0,499000000.0
December 2019,4700000.0,40800000.0,44300000.0,2141700000.0,463200000.0
March 2020,6200000.0,38500000.0,45300000.0,2353300000.0,724500000.0
June 2020,5400000.0,34500000.0,20200000.0,2195500000.0,579700000.0
September 2020,5200000.0,34900000.0,69900000.0,2258200000.0,601000000.0
December 2020,5800000.0,41500000.0,46000000.0,2334500000.0,628700000.0
March 2021,6600000.0,40000000.0,48700000.0,2342500000.0,642400000.0
June 2021,5900000.0,47500000.0,44300000.0,2389000000.0,669600000.0
September 2021,6800000.0,43500000.0,-4200000.0,2426200000.0,720300000.0
December 2021,7000000.0,48300000.0,29300000.0,2469000000.0,724900000.0
March 2022,7300000.0,40000000.0,60800000.0,2455800000.0,732800000.0
June 2022,8200000.0,48700000.0,59800000.0,2366000000.0,677700000.0
