,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,20065250.0,1136250.0,48000.0,,,
June 2012,20065250.0,1136250.0,48000.0,,,
September 2012,20065250.0,1136250.0,48000.0,,,
December 2012,20065250.0,1136250.0,48000.0,,,
March 2013,25534000.0,1247000.0,361.0,,,
June 2013,26538000.0,1627000.0,-814.0,,,
September 2013,25210000.0,1818000.0,-2009.0,,,
December 2013,33405000.0,1964000.0,1808.0,72313000.0,61182000.0,300000.0
March 2014,27676000.0,1789000.0,-2041000.0,145710000.0,133601000.0,
June 2014,31716000.0,2159000.0,-663.0,149395000.0,136422000.0,
September 2014,32286000.0,2486000.0,-898.0,151465000.0,138312000.0,
December 2014,36147000.0,2502000.0,494.0,161717000.0,148510000.0,
March 2015,29333000.0,2599000.0,-4600000.0,145552000.0,108109000.0,
