,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,2707000.0,614000.0,-2781000.0,,
June 2017,2506000.0,1122000.0,-3480000.0,,
September 2017,3993000.0,965000.0,-3165000.0,,
December 2017,3758000.0,1561000.0,-3774000.0,9168000.0,8286000.0
March 2018,4077000.0,1203000.0,-7323000.0,20530000.0,19599000.0
June 2018,4114000.0,1384000.0,-4197000.0,16830000.0,15919000.0
September 2018,5130000.0,1770000.0,-5170000.0,13906000.0,12947000.0
December 2018,5586000.0,1691000.0,-5567000.0,22954000.0,22051000.0
March 2019,6358000.0,2404000.0,-6273000.0,18321000.0,16476000.0
June 2019,5649000.0,2129000.0,-5681000.0,13802000.0,11961000.0
September 2019,5361000.0,2173000.0,-5195000.0,29766000.0,27682000.0
December 2019,6039000.0,2307000.0,-5937000.0,32257000.0,30167000.0
March 2020,6740000.0,1935000.0,-6511000.0,25996000.0,23870000.0
June 2020,4211000.0,1264000.0,-4410000.0,21438000.0,19480000.0
September 2020,3824000.0,1160000.0,-3938000.0,27735000.0,25912000.0
December 2020,4370000.0,1196000.0,-4398000.0,24064000.0,22107000.0
March 2021,4493000.0,1345000.0,-4649000.0,31869000.0,29814000.0
June 2021,-4493000.0,1508000.0,-4742000.0,30193000.0,28017000.0
September 2021,-5000.0,1187000.0,-4824000.0,27078000.0,24878000.0
December 2021,,1301000.0,-4818000.0,26089000.0,23961000.0
March 2022,,1275000.0,-4811000.0,24425000.0,22403000.0
June 2022,,1413000.0,-5140000.0,20082000.0,18193000.0
