,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,3525397.0,1193456.0,899781.0,,,
December 2010,3147635.0,907170.0,949039.0,,,
March 2011,3747301.0,1207889.0,1023549.0,,,
June 2011,3378339.0,1055594.0,1027751.0,,,
September 2011,3393068.0,814305.0,958757.0,40039742.0,13490514.0,22912893.0
December 2011,3325228.0,974777.0,606193.0,39042642.0,14328150.0,21124511.0
March 2012,3780363.0,1067454.0,1454037.0,39268026.0,14458274.0,21265603.0
June 2012,3327147.0,1019045.0,429209.0,40927596.0,15234171.0,21940410.0
September 2012,3727684.0,938206.0,389622.0,41877627.0,14059726.0,23529283.0
December 2012,3551901.0,912393.0,434410.0,47105308.0,19312715.0,23554234.0
March 2013,3687180.0,1002651.0,927112.0,45439407.0,16933403.0,24323269.0
June 2013,3687602.0,962265.0,1615750.0,46511313.0,15896765.0,25488415.0
September 2013,4174166.0,1138520.0,858586.0,49053949.0,16932505.0,26797832.0
December 2013,3967063.0,1099345.0,1025044.0,51778006.0,17644876.0,28760161.0
March 2014,4081507.0,1104632.0,980217.0,50821307.0,20386098.0,25003893.0
June 2014,4169299.0,1026255.0,1242527.0,52188867.0,22280132.0,24485810.0
September 2014,4510179.0,1049913.0,1008265.0,54057775.0,22319966.0,25259822.0
December 2014,4402685.0,854256.0,-128644.0,53048002.0,20620365.0,25624494.0
March 2015,4530006.0,1064710.0,905435.0,50104501.0,20380549.0,22632524.0
June 2015,4824303.0,1078400.0,4515.0,51871411.0,20823817.0,23911260.0
September 2015,4703787.0,1004097.0,-234351.0,51565648.0,19275612.0,24996873.0
December 2015,4395515.0,1113525.0,-107789.0,50592691.0,18283636.0,24914571.0
March 2016,4697018.0,1231950.0,917373.0,49998825.0,20226331.0,22461668.0
June 2016,5415998.0,1375024.0,-1442747.0,52771582.0,22345841.0,23127705.0
September 2016,5153386.0,642522.0,297639.0,51070050.0,20942171.0,22852007.0
December 2016,4831047.0,742037.0,386966.0,50209000.0,20001805.0,23023532.0
March 2017,4847144.0,733651.0,1352416.0,51789893.0,20326315.0,23978381.0
June 2017,5171689.0,794183.0,1385105.0,53999967.0,24644578.0,21903490.0
September 2017,5618425.0,798731.0,1083626.0,56612693.0,26067618.0,23185413.0
December 2017,5371598.0,922746.0,1332847.0,58195755.0,26210641.0,24749813.0
March 2018,5632826.0,860347.0,2142752.0,60632118.0,28918463.0,24557709.0
June 2018,6288605.0,943129.0,2142141.0,61213803.0,29161071.0,24819425.0
September 2018,6179048.0,872157.0,1497059.0,63549236.0,30567773.0,25812637.0
December 2018,5396155.0,927537.0,1401568.0,63319213.0,30358777.0,
March 2019,6293725.0,1005045.0,1482149.0,65095033.0,30788194.0,
June 2019,6271293.0,1017331.0,828846.0,66155440.0,32365029.0,
September 2019,5898620.0,961641.0,1212550.0,67511087.0,33302362.0,
December 2019,6461748.0,1006395.0,179834.0,67927365.0,31959756.0,
March 2020,5651075.0,950127.0,-965221.0,67784569.0,36114611.0,
June 2020,5313010.0,1061292.0,-1764872.0,64531134.0,32605434.0,
September 2020,5911487.0,1075737.0,1262399.0,66074488.0,33202350.0,
December 2020,5866162.0,1075180.0,1312575.0,69205052.0,35475804.0,
March 2021,6310345.0,1066493.0,2053916.0,71116169.0,37522588.0,
June 2021,6591632.0,1183069.0,1652348.0,72800175.0,37228408.0,
September 2021,7069926.0,1235821.0,4493759.0,74370879.0,33747089.0,
December 2021,6708853.0,1218674.0,182847.0,83244745.0,37265090.0,
March 2022,7113737.0,1102942.0,1000167.0,84950651.0,38597623.0,
