,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,271248.0,-271248.0,,,
September 2012,220063.0,-220063.0,,,
December 2012,520154.0,-489976.0,2317308.0,620028.0,55081.0
March 2013,526461.0,-359867.0,,,
June 2013,423908.0,-422881.0,,,
September 2013,666909.0,-388687.0,7655915.0,2469810.0,61289.0
December 2013,898315.0,-355770.0,6369603.0,518186.0,61330.0
March 2014,1176561.0,-725450.0,6459684.0,458484.0,61330.0
June 2014,680784.0,-172301.0,7018672.0,529380.0,111330.0
September 2014,731489.0,-174758.0,6851507.0,754637.0,111330.0
December 2014,6579628.0,-6018996.0,365501.0,255428.0,100334.0
